ID,inner_number,Itemtype,Item,Completion,Best_completion,Unexpected_word,Sentence_length,Sentence_words,Language,English_tranlsation,cloze_clean,exclusion_explanation,exclusion_liberal,conservation_exclusion,comments
1750879780,123,code_switching,Als Daniela ungeplannt im Restaurant auftachte gab Laurie ihm einen Stuhl from the adjacent,table,Table,Patio,92,14,E,NA,table,NA,NA,NA,NA
1750879780,103,code_switching,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",bedrooms,Rooms,Freezers,80,14,E,NA,bedrooms,NA,NA,NA,NA
1750879780,99,code_switching,Die zwei Räuber trugen Waffen but they didn't,use,Shoot,Panic,45,8,E,NA,use,NA,NA,NA,NA
1750879780,129,code_switching,Er nahm sich einen kleinen Taschenrechner und typed in some,numbers,"numbers, digits",,59,10,E,NA,numbers,NA,NA,NA,NA
1750879780,137,code_switching,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,food,grocieres,,81,13,E,NA,food,NA,NA,NA,NA
1750879780,110,English,As soon as they reached the sand he stopped to take off his,shoes,,,59,13,E,NA,shoes,NA,NA,NA,NA
1750879780,140,English,She took her new pen to take some,notes,,,33,8,E,NA,notes,NA,NA,NA,NA
1750879780,100,English,After two hours of hard work they decided to take a short,break,,,57,12,E,NA,break,NA,NA,NA,NA
1750879780,111,code_switching,Peter malte die Wände der Vogelausstellung blau an to resemble the,sky,Sky,Carpeting,66,11,E,NA,sky,NA,NA,NA,NA
1750879780,120,English,Joe went to the hardware store and bought a replacement window at twice the original,price,,,84,15,E,NA,price,NA,NA,NA,NA
1750879780,104,English,Cindy taught her two-year old that the pictures are square and that the plates are,round.,,,82,15,E,NA,round,NA,NA,NA,NA
1750879780,116,English,The child was born with a rare,disease.,,,30,7,E,NA,disease,NA,NA,NA,NA
1750879780,NA,code_switching,"Da der hölzerne Gartenstuhl eine harte Sitzfläche hatte, holte Karen a soft, fluffy",pillow,NA,NA,NA,NA,E,NA,pillow,NA,NA,NA,NA
1750879780,127,code_switching,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",secure,protected,,97,15,E,NA,secure,NA,NA,NA,NA
1750879780,125,code_switching,"Nachdem der Juwelier gefragt wurde, überprüfte er the ring's huge",diamond,Diamond,Crack,65,10,E,NA,diamond,NA,NA,NA,NA
1750879780,124,English,She honestly seriously thought she had seen a,ghost,,,45,8,E,NA,ghost,NA,NA,NA,NA
1750879780,119,code_switching,Der Ausgang war gekennzeichnet by a large,door,Sign,rock,41,7,E,NA,door,NA,NA,NA,NA
1750879780,138,English,She needs a custom-made wheel chair with an electric,motor,,,52,9,E,NA,motor,NA,NA,NA,NA
1750879780,118,English,He crept into the room without a,sound.,,,32,7,E,NA,sound,NA,NA,NA,NA
1750879780,141,code_switching,Das Mädchen holte sich einen luxuriösen Fön and dried her,hair,notes,,59,10,E,NA,hair,NA,NA,NA,NA
1750879780,107,code_switching,Er kratzte nach dem Mittagessen the cold food from his,plate,Plate,floor,54,10,E,NA,plate,NA,NA,NA,NA
1750879780,142,English,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",microscope.,,,90,14,E,NA,microscope,NA,NA,NA,NA
1750879780,97,code_switching,Der biologische Dünger helped enrich the,soil.,Soil,stink,40,6,E,NA,soil,NA,NA,NA,NA
1750879780,133,code_switching,Er leiht sich von Petra eine gute Fahrradpumpe to inflate the,bike,tires,,62,11,E,NA,bike,NA,NA,NA,NA
1750879780,139,code_switching,Sie nahm beim Backen ein Sieb und verteilte den powdered sugar over the,flour,cake,,71,13,E,NA,flour,NA,NA,NA,NA
1750879780,114,English,"After the skiing accident, Randy broke his",leg,,,42,7,E,NA,leg,NA,NA,NA,NA
1750879780,126,English,He always drinks tea in the morning and uses a special filter to catch the loose,leaves,,,80,16,E,NA,leaves,NA,NA,NA,NA
1750879780,105,code_switching,"Während die Nationalhymne läuft, soll man Respekt zeigen and everyone is expected to",stand,Stand,behave,84,13,E,NA,stand,NA,NA,NA,NA
1750879780,135,code_switching,Er nahm sich ein neues Taschentuch to wipe his,nose,nose,,47,9,E,NA,nose,NA,NA,NA,NA
1750879780,136,English,"When he got older, he got himself a pair of new reading glasses to read the",book,,,75,16,E,NA,book,NA,NA,NA,NA
1750887668,98,code_switching,Das Problem mit meinem Freund Paul ist that he can't take a,joke.,Joke,test,59,12,E,NA,joke,NA,NA,NA,NA
1750887668,100,code_switching,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",break,Break,Jog,64,11,E,NA,break,NA,NA,NA,NA
1750887668,128,code_switching,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",bag,bag,,72,12,E,NA,bag,NA,NA,NA,NA
1750887668,130,code_switching,Er holt einen neuen Korkenzieher and opened the,bottle,bottle,,48,8,E,NA,bottle,NA,NA,NA,NA
1750887668,137,English,In the supermarket he took a big shopping cart and started filling it with,food,,,74,14,E,NA,food,NA,NA,NA,NA
1750887668,125,English,"After the jeweler was asked, he would examine the ring's huge",diamond,,,61,11,E,NA,diamond,NA,NA,NA,NA
1750887668,107,English,After lunch he scraped the cold food from his,plate,,,45,9,E,NA,plate,NA,NA,NA,NA
1750887668,NA,code_switching,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful",microscope,NA,NA,NA,NA,E,NA,microscope,NA,NA,NA,NA
1750887668,129,English,He took a small pocket calculator and typed in some,numbers,,,51,10,E,NA,numbers,NA,NA,NA,NA
1750887668,143,English,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",pillow.,,,75,14,E,NA,pillow,NA,NA,NA,NA
1750887668,140,code_switching,Sie nahm sich einen neuen Stift to take some,notes,photos,,44,9,E,NA,notes,NA,NA,NA,NA
1750887668,126,code_switching,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,leaves,leaves,,78,14,E,NA,leaves,NA,NA,NA,NA
1750887668,133,English,He borrowed a good bicycle pump from Petra to inflate the,tire,,,57,11,E,NA,tire,NA,NA,NA,NA
1750887668,108,code_switching,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",window,Windows,Paneling,75,15,E,NA,window,NA,NA,NA,NA
1750887668,134,code_switching,Er kaufte sich einen neuen Rasierer to trim his,beard.,beard,,48,9,E,NA,beard,NA,NA,NA,NA
1750887668,99,English,The two robbers carried guns but didn't,fire.,,,39,7,E,NA,fire,NA,NA,NA,NA
1750887668,138,code_switching,Sie braucht einen maßgefertigten Rollstuhl with an electric,motor,motor,,60,8,E,NA,motor,NA,NA,NA,NA
1750887668,122,code_switching,The Hausordnung erlaubte es Besuchern nicht to feed the,animals,Animals,Children,56,9,E,NA,animals,NA,NA,NA,NA
1750887668,117,English,She pulled her head out from under the faucet and reached for a,towel.,,,63,13,E,NA,towel,NA,NA,NA,NA
1750887668,109,English,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",children,,,100,17,E,NA,children,NA,NA,NA,NA
1750887668,131,English,He folded out a big drying rack to dry the,clothes,,,42,10,E,NA,clothes,NA,NA,NA,NA
1750887668,132,code_switching,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,water,water,,70,12,E,NA,water,NA,NA,NA,NA
1750887668,139,English,"While baking, she took a sifter and sprinkled the powdered sugar over the",cake,,,73,13,E,NA,cake,NA,NA,NA,NA
1750887668,121,English,Sam could not believe her story was,true,,,35,7,E,NA,true,NA,NA,NA,NA
1750887668,106,code_switching,Nach dem Abendessen standen sie auf and washed the,dishes,Dishes,dog,50,9,E,NA,dishes,NA,NA,NA,NA
1750887668,135,English,He got out a clean tissue to wipe his,nose,,,37,9,E,NA,nose,NA,NA,NA,NA
1750887668,103,English,They decided to buy a small home and built an addition with two more,rooms,,,68,14,E,NA,rooms,NA,NA,NA,NA
1750887668,97,English,The organic fertilizer helped enrich the,soil,,,40,6,E,NA,soil,NA,NA,NA,NA
1750887668,110,code_switching,"Sobald sie am Sand angekommen waren, hielt er an to take off his",shoes,Shoes,Watch,64,13,E,NA,shoes,NA,NA,NA,NA
1750887668,115,English,The old piano from Italy was out of,tune,,,35,8,E,NA,tune,NA,NA,NA,NA
1750887668,112,code_switching,Nach einer Ermahnung wurde der böse Junge sent to his,room,Room,counselor,53,10,E,NA,room,NA,NA,NA,NA
1750887668,118,code_switching,Er schlich sich in den room without a,sound,Sound,plan,38,8,E,NA,sound,NA,NA,NA,NA
1750887668,113,English,No one at the reunion recognized Dan because he had grown a,beard,,,60,12,E,NA,beard,NA,NA,NA,NA
1750887668,120,code_switching,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,price,Price,Thickness,68,11,E,NA,price,NA,NA,NA,NA
1750887668,101,English,He carefully positioned the violin under his,chin.,,,44,7,E,NA,chin,NA,NA,NA,NA
1750887668,141,English,The girl got herself a fancy blowdryer and dried her,hair,,,53,10,E,NA,hair,NA,NA,NA,NA
1750887668,124,code_switching,"Sie dachte tatsächlich ernsthaft, dass she had seen a",ghost,Ghost,Ship,53,9,E,NA,ghost,NA,NA,NA,NA
1750887668,NA,code_switching,"Er besorgt sich im Alter eine neue Lesebrille, to read the",newspaper,NA,NA,NA,NA,E,NA,newspaper,NA,NA,NA,NA
1750887668,NA,English,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent",table.,NA,NA,NA,NA,E,NA,table,NA,NA,NA,NA
1750887668,116,code_switching,Das Kind kam auf die Welt with a rare,birthmark,Disease,gift,37,9,E,NA,birthmark,NA,NA,NA,NA
1750887668,105,English,"While the national anthem is played, one needs to show respect and everyone is expected to",stand,,,90,16,E,NA,stand,NA,NA,NA,NA
1750887668,119,English,The exit was marked by a large,sign.,,,30,7,E,NA,sign,NA,NA,NA,NA
1750887668,NA,code_switching,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a",job,NA,NA,NA,NA,E,NA,job,NA,NA,NA,NA
1750887668,104,code_switching,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",flat,Round,White,98,15,E,NA,flat,NA,NA,NA,NA
1750887668,111,English,Peter painted the walls of the bird exhibit light blue to resemble the,sky,,,70,13,E,NA,sky,NA,NA,NA,NA
1750887668,114,code_switching,Nach dem Unfall beim Skifahren Randy broke his,arm,Leg,glasses,46,8,E,NA,arm,NA,NA,NA,NA
1750887668,102,code_switching,Er legte eine saubere Decke on the clean,blanket,Bed,chair / floor / sofa,40,8,E,NA,blanket,NA,NA,NA,NA
1750887668,127,English,She installed a new anti-virus program and is now convinced that her laptop is,secure.,,,79,14,E,NA,secure,NA,NA,NA,NA
1751968832,23,code_switching,"Ich begrüßte ihn, aber I could not remember his",name,Name,song,47,9,E,NA,name,NA,NA,NA,NA
1751968832,16,English,I didn't like the show so I changed the,channel.,,,39,9,E,NA,channel,NA,NA,NA,NA
1751968832,26,English,The rude waiter in the restaurant was not given a,tip.,,,49,10,E,NA,tip,NA,NA,NA,NA
1751968832,41,code_switching,Die meisten Haiangriffe passieren very close to,shore,Shore,winter,47,7,E,NA,shore,NA,NA,NA,NA
1751968832,46,English,The man downstairs played his stereo much too,loud,,,45,8,E,NA,loud,NA,NA,NA,NA
1751968832,18,English,Alfonso has started biking to work instead of driving his,car,,,57,10,E,NA,car,NA,NA,NA,NA
1751968832,20,English,Most people in our country spend December 25th with their,family,,,57,10,E,NA,family,NA,NA,NA,NA
1751968832,1,code_switching,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",paper,Paper,Chalk,87,15,E,NA,paper,NA,NA,NA,NA
1751968832,19,code_switching,Ein Hund in guter Gesundheit has a good sense of,smell.,Smell,loyalty,48,10,E,NA,smell,NA,NA,NA,NA
1751968832,29,code_switching,"Wenn du ins Bett gehst, turn off the",light,Lights,Sarcasm,36,8,E,NA,light,NA,NA,NA,NA
1751968832,4,English,The little girl refused to go to sleep until he told her a,story,,,58,13,E,NA,story,NA,NA,NA,NA
1751968832,24,English,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",phone,,,81,15,E,NA,phone,NA,NA,NA,NA
1751968832,40,English,The fourth grade math teacher could not see well without her thick,glasses,,,66,12,E,NA,glasses,NA,NA,NA,NA
1751968832,NA,code_switching,"Giraffen sind für ihre langen Hälse bekannt, and zebras for their",stripes.,NA,NA,NA,NA,E,NA,stripes,NA,NA,NA,NA
1751968832,27,code_switching,"Dass er aufgewachsen war im Süden, you could tell by his",accent,Accent,clothes,56,11,E,NA,accent,NA,NA,NA,NA
1751968832,12,English,"Mike felt sorry, but it was not his",fault.,,,35,8,E,NA,fault,NA,NA,NA,NA
1751968832,48,English,The surfer from Hawaii fell off his surfboard after the first big,wave,,,65,12,E,NA,wave,NA,NA,NA,NA
1751968832,28,English,Be careful because the top of the stove is very,hot,,,48,10,E,NA,hot,NA,NA,NA,NA
1751968832,22,English,She had to leave the movie when the baby started to,cry.,,,51,11,E,NA,cry,NA,NA,NA,NA
1751968832,30,English,Paul painted the clown's suit blue and gave him a big red,nose.,,,57,12,E,NA,nose,NA,NA,NA,NA
1751968832,42,English,Everyone was honking at the old man who was driving too,slowly,,,55,11,E,NA,slowly,NA,NA,NA,NA
1751968832,37,code_switching,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",coffee,Coffee,Scotch,94,15,E,NA,coffee,NA,NA,NA,NA
1751968832,13,code_switching,"Der Lehrer sah, dass einige Schüler schummelten and wrote down their",names,Names,Grades,68,11,E,NA,names,NA,NA,NA,NA
1751968832,33,code_switching,"Er wusste, dass er Chris anrufen konnte, auch in the middle of the",night,Night,game,66,13,E,NA,night,NA,NA,NA,NA
1751968832,38,English,My roommate from Berlin left the dirty dishes in the,sink.,,,52,10,E,NA,sink,NA,NA,NA,NA
1751968832,14,English,Maria shut the front window and locked the back,door,,,47,9,E,NA,door,NA,NA,NA,NA
1751968832,36,English,The schools closed down because the teachers decided to go on,strike,,,61,11,E,NA,strike,NA,NA,NA,NA
1751968832,NA,code_switching,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't",forget,NA,NA,NA,NA,E,NA,forget,NA,NA,NA,NA
1751968832,34,English,The children from the school across from my house went outside to,play.,,,65,12,E,NA,play,NA,NA,NA,NA
1751968832,31,code_switching,Bill sprang in den See and made a big,splash.,Splash (?),commotion,37,9,E,NA,splash,NA,NA,NA,NA
1751968832,9,code_switching,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,school.,School,Success,83,14,E,NA,school,NA,NA,NA,NA
1751968832,8,English,Marsha knew the guests could remain eating appetizers for at least another,hour,,,75,12,E,NA,hour,NA,NA,NA,NA
1751968832,15,code_switching,Man kann die Tür nicht öffnen with the wrong,key,Key,attitude,44,9,E,NA,key,NA,NA,NA,NA
1751968832,NA,code_switching,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to",fall.,NA,NA,NA,NA,E,NA,fall,NA,NA,NA,NA
1751968832,47,code_switching,Die Jungen spielten Murmeln and the girls jumped,rope,Rope,together,48,8,E,NA,rope,NA,NA,NA,NA
1751968832,32,English,The boss of the store where he worked afternoons refused to give him a,raise,,,70,14,E,NA,raise,NA,NA,NA,NA
1751968832,10,English,The groom took the bride's hand and placed the ring on her,finger.,,,58,12,E,NA,finger,NA,NA,NA,NA
1751968832,11,code_switching,Der Vater in der Küche carved the turkey with a,knife,Knife,smile,47,10,E,NA,knife,NA,NA,NA,NA
1751968832,3,code_switching,"Nachdem er bemerkte, dass er das Besteck für seinen Salat vergessen hatte, ging der Kunde zurück to get himself a",fork,Fork,Napkin,113,20,E,NA,fork,NA,NA,NA,NA
1751968832,43,code_switching,Keine seiner Geschichten made any real,sense.,Sense,fans,38,6,E,NA,sense,NA,NA,NA,NA
1751968832,17,code_switching,"Als der Strom ausfiel, sahen wir nichts mehr and the house became",dark,Dark,Cold,65,12,E,NA,dark,NA,NA,NA,NA
1751968832,2,English,"In caring for hospitalized patients, a doctor often needs the help of a",nurse.,,,71,13,E,NA,nurse,NA,NA,NA,NA
1751968832,6,English,The inmates in prison were planning their,escape.,,,41,7,E,NA,escape,NA,NA,NA,NA
1751968832,45,code_switching,Die Kühe liefen von der Sonne weg into the cool,shade,Shade,mud,47,10,E,NA,shade,NA,NA,NA,NA
1751968832,44,English,The office secretary mailed the letter without a,stamp,,,48,8,E,NA,stamp,NA,NA,NA,NA
1751968832,25,code_switching,"Nachdem der Hurrikan das Fenster zerstört hatte, war das Zimmer filled with broken",glass,Glass,Toys,82,13,E,NA,glass,NA,NA,NA,NA
1751968832,35,code_switching,Die junge Mutter aus der Nachbarschaft fütterte her baby some warm,milk,Milk,peas,66,11,E,NA,milk,NA,NA,NA,NA
1751968832,21,code_switching,Sie sahen den Blitz and clearly heard the,thunder,Thunder,screams,41,8,E,NA,thunder,NA,NA,NA,NA
1751969612,1,code_switching,"Nora konnte die Nachricht nicht aufschreiben, weil sie keinen Stift hatte or a piece of",paper,Paper,Chalk,87,15,E,NA,paper,NA,NA,NA,NA
1751969612,26,English,The rude waiter in the restaurant was not given a,tip.,,,49,10,E,NA,tip,NA,NA,NA,NA
1751969612,20,English,Most people in our country spend December 25th with their,family,,,57,10,E,NA,family,NA,NA,NA,NA
1751969612,10,English,The groom took the bride's hand and placed the ring on her,finger.,,,58,12,E,NA,finger,NA,NA,NA,NA
1751969612,37,code_switching,"Nur wenige Minuten nach seiner Ankunft im Büro, verschüttete der Detective his thermos full of",coffee,Coffee,Scotch,94,15,E,NA,coffee,NA,NA,NA,NA
1751969612,18,English,Alfonso has started biking to work instead of driving his,car,,,57,10,E,NA,car,NA,NA,NA,NA
1751969612,27,code_switching,"Dass er aufgewachsen war im Süden, you could tell by his",accent,Accent,clothes,56,11,E,NA,accent,NA,NA,NA,NA
1751969612,NA,code_switching,"Er hat sich selbst eine Notiz geschrieben, so that he wouldn't",forget,NA,NA,NA,NA,E,NA,forget,NA,NA,NA,NA
1751969612,19,code_switching,Ein Hund in guter Gesundheit has a good sense of,smell.,Smell,loyalty,48,10,E,NA,smell,NA,NA,NA,NA
1751969612,38,English,My roommate from Berlin left the dirty dishes in the,sink.,,,52,10,E,NA,sink,NA,NA,NA,NA
1751969612,45,code_switching,Die Kühe liefen von der Sonne weg into the cool,shade,Shade,mud,47,10,E,NA,shade,NA,NA,NA,NA
1751969612,28,English,Be careful because the top of the stove is very,hot,,,48,10,E,NA,hot,NA,NA,NA,NA
1751969612,40,English,The fourth grade math teacher could not see well without her thick,glasses,,,66,12,E,NA,glasses,NA,NA,NA,NA
